stop_id,stop_code,stop_name,stop_lat,stop_lon
12002552,ICT0709,Balai Bomba Kuala Muda,5.5697410000000005,100.35021400000001
12000741,MCW0741,Bakau Tua,5.56893,100.36159
12000750,MCW0750,Masjid Pulau Mertajam,5.57324,100.36513000000001
12000752,MCW0752,Pulau Mertajam,5.57404,100.36669
12000754,MCW0754,Kampung Telok Manan,5.57561,100.36813000000001
12001733,MHO1733,Taman Air Tawar Indah,5.49306,100.38409
12002444,MHO1719,(M2) Pangkalan TUDM,5.4638947,100.38267640000001
12000115,M0W0115,Taman Mesra Indah,5.43518,100.39709
12000903,MDY0903,Simpang Lorong Murni 6,5.43724,100.43298
12001372,IGD1372,Flat 4E Farlim,5.3861300000000005,100.28323
12001377,IGE1377,Pejabat Pos Padang Tembak,5.40776,100.28855
12002099,IKX2099,Tingkat Paya Terubong 2 - 1,5.37092,100.2774
12002288,ICT0009,BHP Kampung Baru,5.40456,100.29046
12000049,I0L0049,Klinik Kesihatan Bandar Baru Air Itam,5.38963,100.2851
12001819,IHY1819,SMK Air Itam,5.39532,100.28631999999999
12001918,IIP1918,Masjid Kapitan Keling,5.417451,100.33745
12001972,IJI1972,Perumahan PDRM,5.3880099999999995,100.27852
12001999,IJO1999,Lintang Angsana,5.3887,100.28208000000001
12001507,MGX1507,Taman Desa Murni,5.43538,100.43078
12001511,MGX1511,Klinik Kesihatan,5.44226,100.42985999999999
12001530,MGX1530,SK Sungai Dua,5.4491,100.43259
12001549,MGX1549,Nyior Sebatang,5.46622,100.45441
12002362,ICT0105,Kampung Kepala Bukit,5.409221,100.44910420000001
12000250,MAI0250,Pejabat Tanah,5.51392,100.43542
12000253,MAI0253,IPD Seberang Prai Utara,5.51394,100.43966999999999
12000255,MAI0255,Pejabat Tanah Kepala Batas,5.51499,100.43655
12000488,MBM0488,SK Tasek Gelugor,5.48305,100.49185
12001871,MIE1871,Taman Sepadu,5.487509999999999,100.49512
12001873,MIE1873,Masjid Kubang Menderung,5.518669999999999,100.5064
12001875,MIE1875,Kampung Pokok Jenerih,5.52133,100.50013
12002090,MKR2090,Bertam Putra 4,5.51994,100.49356
12002566,ICT8300,Klinik Kesihatan Tasek Gelugor,5.4846900000000005,100.491119
12003000,MIE1885,Klinik Kesihatan Tasek Gelugor,5.4845511,100.49110879999999
12000065,I0Q0065,Tadika St. Paul,5.405069999999999,100.28191
12000637,ICJ0637,Kampung Pisang II,5.39923,100.27958000000001
12000016,I0G0016,Astaka Taman Tun Sardon,5.3690940000000005,100.30492
12000466,IBG0466,Jalan Delima,5.38019,100.30266999999999
12000467,IBG0467,Jalan Delima 3,5.3814,100.29879
12000536,IBR0536,SMJK Heng Ee,5.40039,100.30877
12001887,IIH1887,(M1) Tesco Tunku Kudin,5.377228,100.31506
12001960,IJG1960,(M2) Pasar Batu Lanchang I,5.38943,100.30688
12002244,IKY2504,Jalan Delima 4,5.3830800000000005,100.2996
12001213,MFH1213,PPR Ampang Jajar,5.41352,100.40059000000001
12001186,MFH1186,Permatang Janggus 2,5.4037,100.41655
12001187,MFH1187,Taman Arowana Emas,5.40839,100.41389000000001
12001198,MFH1198,Petron Permatang Pauh,5.37611,100.42096
12002369,ICT0112,Pasaraya Billion,5.413703,100.37725
12002371,ICT0115,Pangsapuri Telaga Emas,5.413335,100.374728
12000191,MAA0191,Kompleks Chai Leng Park,5.38194,100.39278
12002091,MKS2091,Dewan JKKK,5.40415,100.40063
12002647,IEX1299,(M2) Pasar Seberang Jaya,5.3950938,100.39699540000001
12000390,MBA0390,Taman Inderawasih,5.39072,100.38898
12001993,MJL1993,Masjid Sembilang,5.40205,100.39851999999999
12000248,MAH0248,SK Kampung Baru I,5.34943,100.47122
12002543,ICT0313,Sunway Carnival,5.398624,100.397254
12002502,ICT0300,Dataran Jam Besar Sg.Petani,5.643604,100.488968
12000331,MAU0331,Kampung Permatang Tok Subuh,5.3190599999999995,100.45774
12000880,IDT0880,Pasaraya Giant,5.32101,100.28599
12001000,IER1000,Kompleks Golden Triangle,5.331601999999999,100.276886
12001419,IGR1419,Chung Shan Chinese School,5.29816,100.27025
12002291,ICT0012,Persimpangan Relau,5.35636,100.27221999999999
12000405,MBD0405,SMK Jalan Damai,5.3416,100.47388000000001
12000599,MCC0599,Pasar Awam Kampung Baru,5.3471,100.47245
12001268,MFK1268,Pusat Perniagaan Simpang Empat,5.29097,100.47867
12001270,MFK1270,Taman Permatang Tinggi Indah,5.29524,100.47903000000001
12001360,MFX1360,TESCO Alma,5.31597,100.4778
12001688,MHK1688,Kampung Padang,5.28471,100.51138
12001691,MHK1691,Taman Tasek,5.28489,100.49468
12001273,MFK1273,SRJK Permatang Tinggi,5.30021,100.47737
12002592,ICT0426,Jessel Ball Sport Center,5.321332,100.483751
12002595,ICT0429,Taman Mutiara Simpang Empat,5.28009,100.492424
12001095,MFA1095,Perda Timur,5.37144,100.43858
12001179,MFH1179,Taman Pauh Indah,5.37576,100.42125
12001262,MFK1262,Taman Tiong Mas,5.275869999999999,100.47706
12001487,MGV1487,Taman Sri Aman,5.23365,100.49107
12002333,ICT0070,Teck Land Motors,5.1806410000000005,100.484135
12000272,MAL0272,Taman Jelatik,5.22461,100.49551
12000348,MAW0348,Taman Kerjasama,5.357469999999999,100.42704
12000702,MCP0702,SK Kebun Sireh,5.35775,100.43630999999999
12000954,MEI0954,Masjid Sungai Rambai,5.3643,100.45313
12000957,MEI0957,Pusat Perniagaan Padang Lalang,5.3652,100.4464
12000537,IBR0537,Taman Hutchings,5.39763,100.30691
12002005,IJQ2005,Kingdee Southeast Asia,5.299992,100.28868
12002008,IJQ2008,ER Mekatron,5.298094,100.28541
12002068,IKJ2068,Jeti Pulau Jerejak,5.34299,100.31141
12002070,IKK2070,AT Engineering,5.294347,100.28719
12000288,IAP0288,Jalan Bintang,5.4570300000000005,100.30225
12000815,IDF0815,SK Tanjung Bunga,5.46169,100.2798
12000898,IDX0898,Hong Seng Estate,5.44099,100.30308000000001
12001414,IGQ1414,Citibank,5.42364,100.32848
12001910,IIO1910,Lebuh Carnavon,5.41424,100.33328
12001958,IJG1958,Lebuh Raya Gelugor I,5.38604,100.30951999999999
12002077,IKO2077,Setia Triangle,5.30187,100.2603
12002079,IKO2079,Lengkok Kelicap,5.303669999999999,100.25816999999999
12002310,ICT0043,Kampung Bukit Kecil,5.279669999999999,100.276522
12000199,IAB0199,Kedai Kopi Kin Yuen,5.29633,100.28031
12000302,IAR0302,Taman Pekaka,5.3508569999999995,100.291725
12000425,IBE0425,Taman Sri Bayan,5.30795,100.26495
12000530,IBP0530,Jalan Gudrwara,5.4115,100.32819
12000580,ICA0580,Apartmen Desa Selatan,5.40331,100.32574
12001129,IFE1129,Permatang Damar Laut,5.27776,100.26616
12000357,IAX0357,Penang Plaza,5.42085,100.32521
12000720,ICR0720,Evergreen Hotel,5.4303,100.31715
12001758,IHP1758,Flat Hassan Abbas,5.45744,100.20961
12002224,IKY2112,Klinik Kesihatan Teluk Bahang,5.45601815,100.21481635
12000289,IAP0289,Jalan Bintang,5.45719,100.30215
12000477,IBJ0477,Jalan Evergreen,5.45319,100.30275999999999
12000388,IAZ0388,Apartment Villa Indah,5.42851,100.31058
12000572,ICA0572,Taman Cemerlang,5.39701,100.31896
12000611,ICF0611,Kampung Kolam,5.41614,100.33646999999999
12001071,IEX1071,Old Town Café,5.39527,100.31466999999999
12001583,IHA1583,Jejantas Jalan Sungai Pinang,5.39985,100.32578000000001
12002083,IKP2083,Taman Gedung Heights I,5.317419999999999,100.28243
12001451,IGR1451,SK Sungai Gelugor,5.363169999999999,100.31125
12000813,IDF0813,Sekolah Kebangsaan Pendidikan Khas,5.4589300000000005,100.28025
12000818,IDF0818,Ambank,5.4646,100.28041
12002019,IJV2019,Flat Boon Siew,5.45621,100.2824
12002027,IJZ2027,TAR Kolej I,5.45371,100.28501999999999
12000421,IBE0421,Taman Rajawali,5.306222,100.26411
12001443,IGR1443,Tapak Pesta Sg Nibong,5.34478,100.30175
12001446,IGR1446,JPJ Batu Uban,5.35133,100.30429000000001
12002038,MKA2038,Taman Mak Mandin,5.4202,100.3933
12002388,ICT032,Tali Air Permatang Tok Gelam,5.486648000000001,100.400428
12002393,ICT0137,BGM Building,5.442262,100.397436
12000033,M0I0033,Masjid Tanah Liat,5.3791,100.46474
12000037,M0I0037,Permatang Tok Elong,5.38797,100.46302
12000532,MBQ0532,Taman Seri Serdang,5.503354,100.42944
12001330,MFT1330,Kampung Baru,5.49271,100.45528
12002358,ICT0101,Ambank Desa Murni,5.437191,100.43012399999999
12002360,ICT0103,Pejabat Peladang Kepala Batas,5.496532,100.4322
12000769,MCZ0769,Petronas,5.37556,100.46498000000001
12000774,MCZ0774,Permatang Tok Elong,5.38819,100.46316999999999
12000777,MCZ0777,Masjid Kubang Semang,5.39999,100.46486999999999
12001334,MFT1334,Taman Orkid Permai,5.49533,100.44675
12001339,MFT1339,Kolej Matrikulasi Kepala Batas,5.49717,100.43699000000001
12001772,IHQ1772,Flat Taman Emas Sungai Batu,5.2864,100.23682
12002106,IKY2106,7-Eleven Teluk Kumbar,5.293637,100.230385
12000090,M0U0090,Mahkamah Majistret,5.428,100.37727
12000494,MBM0494,Taman Gelugor indah,5.4852099999999995,100.48479
12000641,MCK0641,Taman Sri Desa,5.48572,100.50391
12001516,MGX1516,Taman Sungai Dua Utama,5.44524,100.42712
12000644,MCK0644,SMK Kg Selamat,5.49921,100.5209
12001517,MGX1517,Sungai Dua Utama,5.44524,100.42716
12001534,MGX1534,Masjid Alor Merah,5.45047,100.40553
12002011,IJR2011,Western Digital,5.322353,100.29368000000001
12000261,MAJ0261,Taman Bertam Indah,5.53241,100.43381
12001468,MGT1468,SMK Sungai Setar 2,5.14706,100.43311
12001471,MGT1471,Masjid Al Fatah,5.14719,100.45039
12001473,MGT1473,Caltex Sungai Acheh,5.14737,100.42503
12002635,ICT8881,Bukit Genting,5.3156147,100.2258985
12000156,IAA0156,Masjid Sg. Burung,5.34161,100.20776
12000159,IAA0159,JPS,5.34406,100.20810999999999
12000166,IAA0166,SK Sg. Korok,5.35348,100.20959
12000168,IAA0168,Sungai Korok,5.355230000000001,100.20995
12000169,IAA0169,Hadapan Koperasi Keluarga Haji Ismail,5.35577,100.21005
12000172,IAA0172,Sungai Korok,5.35966,100.211
12000658,ICL0658,Kampung Parit Lama,5.31268,100.20744
12000737,ICV0737,Kuala Jalan Baru,5.35325,100.20187
12001570,IHA1570,Taman Poket Jalan Chai,5.35406,100.22939000000001
12000765,ICX0765,Balai Polis Sg. Pinang,5.39316,100.20988
12000976,IEN0976,Kem PLKN Sg. Pinang,5.39993,100.2111
12000984,IEN0984,Pulaza Balik Pulau,5.40989,100.19785
12001601,IHD1601,Permatang Pasir,5.3712,100.2159
12001602,IHD1602,Permatang Pasir,5.37137,100.21582
12001606,IHD1606,Taman Sungai Rusa,5.37505,100.21500400000001
12001622,IHD1622,Klinik Desa Sg. Pinang,5.3941300000000005,100.21104
12001625,IHD1625,SK Sungai Pinang,5.39725,100.21291
12001626,IHD1626,SK Sungai Pinang,5.397880000000001,100.21313
12002627,MCK0912,Balai Polis Padang Serai,5.514320099999999,100.549994
12002632,MCK0917,PUSAT SERENTI KG. SELAMAT,5.5019935,100.5233999
12001196,MFH1196,Taman Bagan,5.41467,100.38436999999999
12001027,IER1027,Pangsapuri Wisma Indah,5.38804,100.27461
12000624,ICH0624,Flat Kampung Melayu,5.399719999999999,100.28604
12000529,IBP0529,Persimpangan Jalan S.P Chelliah,5.407838,100.327675
12001783,IHQ1783,Bandar Baru Teluk Kumbar,5.294015,100.23231
12001080,IEX1080,Koperasi Melayu Pulau Pinang,5.41742,100.31678000000001
12000472,IBG0472,Jalan Delima 2,5.383380000000001,100.30157
12001589,IHA1589,Penang Japanese School,5.40831,100.3176
12001811,IHW1811,Taman Free School,5.40421,100.30882
12002067,IKJ2067,Jeti Pulau Jerejak,5.34299,100.31129
12002298,ICT0020,IPD Balik Pulau,5.34169,100.22559
12003027,IAR0361,Hadapan INFORMM,5.355030999999999,100.29885
12001905,MIM1905,Pangsapuri Mesra Jaya,5.431207,100.39625
12001906,MIM1906,SMK Chung Ling,5.43305,100.3909
12000114,M0W0114,Taman Dedap,5.43328,100.39697
12001350,MFU1350,Jalan Raja Uda II,5.43066,100.38447
12000853,MDO0853,Kilang Professinal,5.41937,100.38602
12001044,MES1044,Persimpang Jalan Haji Murshid,5.47716,100.40138
12002379,ICT0123,Taman Mesra,5.428419,100.397145
12002381,ICT0125,BGM Building,5.4423580000000005,100.39738299999999
12002138,MLA2126,Hadapan SMPC,5.350936,100.408519
12002506,ICT0317,Pangsapuri Nagasari Blok B,5.366281,100.41329499999999
12002121,MKZ2111,Kilang Trane,5.354658000000001,100.405614
12002512,ICT0410,Nashmir Car Park,5.339957,100.428081
12001975,IJI1975,Tanjung Court,5.39251,100.28713
12001945,IJA1945,Hub Relau,5.3415029999999994,100.27212
12001884,IIG1884,Anjung Indah I,5.3502,100.25258000000001
12000307,IAR0307,Petronas,5.362430000000001,100.29528
12001142,IFE1142,Taman Gembira,5.28106,100.27381
12001146,IFE1146,SMK Batu Maung,5.2828599999999994,100.2851
12002498,ICT0330,Pekan Sg.Bakau,5.123635,100.419005
12002501,ICT0321,Dewan Masyarakat Sg.Acheh,5.1468042,100.436347
12001643,IHH1643,Hospital Lam Wah Ee,5.3926300000000005,100.30407
12002279,IKY2202,Klinik Comfort,5.397587000000001,100.31484499999999
12000424,IBE0424,SK Mutiara Perdana,5.307906,100.26483
12000433,IBE0433,SK Agama Sungai Ara,5.32181,100.27155
12000615,ICG0615,Sekolah Agama Al-Itqan,5.29389,100.22424000000001
12001444,IGR1444,(M3) Tapak Pesta Sg Nibong,5.34581,100.30273000000001
12001494,IGX1494,SJKC Phor Tay,5.34373,100.29739000000001
12001496,IGX1496,(M1) Hadapan Depo Sungai Nibong,5.345187,100.29987
12001773,IHQ1773,SMK Teluk Kumbar,5.2864,100.241
12001802,IHU1802,Giant Bayan Baru,5.32027,100.28435999999999
12001804,IHU1804,Hospital Pantai Mutiara,5.32054,100.28271
12002103,IKY2103,Taman Bandar Perda,5.2918,100.22901999999999
12000069,I0Q0069,Pasar Kampung Baru,5.40612,100.29637
12001006,IER1006,Flat 88,5.33689,100.27490999999999
12001023,IER1023,Paya Terubong Cemetery,5.380875,100.27495
12001367,IGA1367,Pejabat Agama Islam,5.413209999999999,100.30213
12001816,IHX1816,Apartmen Desa Mawar,5.40085,100.29066
12001817,IHX1817,Wisma Yatim,5.4034699999999996,100.29143
12001841,IID1841,Sungai Nibong Kecil,5.331930000000001,100.28465
12001844,IID1844,Masjid Al- Ittifaq,5.33245,100.28696
12001969,IJI1969,Apartment Lone Pine,5.38657,100.27638
12000226,IAD0226,Mount Pleasure,5.47745,100.2731
12000228,IAD0228,Hotel Rasa Sayang,5.47755,100.2538
12000829,IDJ0829,Nasi Kandar Pelita,5.41614,100.32443
12001674,IHJ1674,Hotel Copthorne,5.46595,100.29095
12001678,IHJ1678,TM Resort,5.46624,100.28647
12001679,IHJ1679,Hotel Flamingo,5.46635,100.28856999999999
12000740,MCW0740,Kampung Bakau Tua,5.56869,100.36137
12000743,MCW0743,Balai Polis Kuala Muda,5.56956,100.34885
12001104,MFC1104,Kuarters Pendidikan,5.532595,100.38094
12001125,MFC1125,Klinik Desa Permatang Bendahari,5.57921,100.37458000000001
12001723,MHO1723,Taman Robina,5.47455,100.38316999999999
12001734,MHO1734,Hub Teluk Air Tawar,5.49381,100.38386
12000121,M0X0121,Taman Selat,5.4003,100.3683
12000122,M0X0122,Jabatan Pertanian,5.40525,100.36934000000001
12000124,M0X0124,Dataran Pemuda Merdeka,5.40855,100.37040999999999
12000755,MCW0755,Kampung Telok Manan 2,5.57637,100.37019000000001
12001049,MEU1049,Titi Mukim,5.50101,100.38556
12001050,MEU1050,Kampung Permatang Berah,5.50882,100.38358000000001
12001123,MFC1123,Permatang Bendahari,5.57325,100.37571
12001712,MHO1712,Bagan Lebai Tahir,5.45253,100.3833
12000445,IBF0445,Kampung Makam,5.412389,100.32112
12000448,IBF0448,Dhoby Ghaut,5.4126900000000004,100.30969
12000462,IBF0462,Pasaraya Gama,5.41384,100.32789
12001373,IGE1373,Restoran Nasi Kandar Salam,5.4050199999999995,100.28869
12002100,IKX2100,Tingkat Paya Terubong 2 - 2,5.37184,100.27757
12002101,IKX2101,Tingkat Paya Terubong 2 - 3,5.37357,100.27785
12000070,I0Q0070,Masjid Negeri P.Pinang(Hentian Transit),5.40765,100.29972
12000072,I0Q0072,Han Chiang College,5.40803,100.30364
12000443,IBF0443,Pasar Jalan Kuantan,5.41218,100.32366999999999
12000449,IBF0449,SMK/SK Convent Dato Keramat,5.4127,100.31805
12001970,IJI1970,Lone Pine Club,5.38659,100.27660999999999
12002290,ICT0011,Pekan Paya Terubong,5.3787,100.27488000000001
12001543,MGX1543,Taman Seri Merbau,5.45526,100.44108
12002118,MBI0476,Taman Bertam Ria,5.5100614000000006,100.43453120000001
12000402,MBC0402,Sunshine Bertam,5.51591,100.44924
12001284,MFL1284,Kompleks Dato Kailan,5.5154,100.43176
12001857,MIE1857,Kayangan,5.51841,100.45284000000001
12001924,MIQ1924,Tesco Kepala Batas,5.51602,100.44413
12002073,MKM2073,MPC,5.51543,100.4457
12002995,MIE1880,Taman Sepadu Jaya,5.49094,100.49801
12002999,MIE1884,Taman Tasek Gelugor Utama IV,5.4966029999999995,100.49956999999999
12000291,IAQ0291,Jalan Bukit Bendera,5.40637,100.28088000000001
12000627,ICH0627,Jalan Kampung Melayu,5.40359,100.28846999999999
12001926,IIS1926,Muzium Pulau Pinang,5.42045,100.3391
12001928,IIS1928,SMK ST. Xavier,5.42126,100.33700999999999
12001458,IGR1458,(M2) RECSAM,5.37593,100.3084
12001641,IHH1641,(M3) Flat Bata Merah,5.39265,100.30711
12002241,IKY2502,Jalan Tembaga II,5.389405,100.3014
12002247,IGL1391,Jalan Sir Ibrahim II,5.397041000000001,100.3091
12002248,IKY2507,Jalan P.Ramlee I,5.406777,100.3115
12001705,MHN1705,SJKC Chung Hwa 1,5.4138,100.37743
12002373,ICT0117,Pasar Malam Arowana,5.411667,100.409665
12000907,MDZ0907,Plaza Utama,5.3666,100.45826
12001097,MFA1097,KPJ Perda,5.36934,100.43267
12001098,MFA1098,Perda Utama,5.3714,100.43951
12001188,MFH1188,Taman Arowana,5.41024,100.41253
12001200,MFH1200,(M2) UITM Permatang Pauh,5.38223,100.41938
12001202,MFH1202,Kampung Batu Dua,5.38892,100.41814000000001
12001203,MFH1203,Klinik Desa Kampung Pertama,5.39219,100.41776999999999
12000394,MBA0394,Taman Chai Leng II,5.38813,100.38871
12000398,MBA0398,Pusat Perniagaan Chain Ferry II,5.40255,100.38273000000001
12000910,MEA0910,SMK Convent Butterworth,5.39717,100.36851999999999
12001880,MIF1880,Pangsapuri A1,5.39331,100.40557
12001995,MJM1995,Pangsapuri RPKN,5.39495,100.40434
12001388,MGJ1388,SP Arena,5.38636,100.40236
12001810,MHV1810,Shell Lintang Tenggiri,5.39543,100.40179
12000249,MAH0249,SK Kampung Baru II,5.34995,100.47061
12000590,MCC0590,Taman Tampoi Indah,5.34975,100.47315
12000841,MDK0841,Pusat Perniagaan Machang Bubok,5.33765,100.50391
12000906,MDZ0906,Kamdar,5.36519,100.45875
12000128,M0Y0128,Tesco Bakar Arang,5.62185,100.47610999999999
12000132,M0Y0132,Pejabat Pos Bakar Arang,5.62901,100.48063
12000856,MDP0856,Stesen KTM,5.64269,100.49056999999999
12000186,MAA0186,Kampung Jalan Baru,5.36897,100.41703000000001
12000189,MAA0189,Masjid Jamek Kampung Setol,5.37271,100.41006
12000281,MAM0281,SJK Tamil Valdor,5.24596,100.48026999999999
12000349,MAW0349,DB Schenker,5.336880000000001,100.44261
12001801,IHU1801,Jalan Tengah,5.3190599999999995,100.28724
12002483,ICT0500,Krystal Point Corporate Park,5.33108,100.297092
12000045,M0K0045,SJKC Sin Ya,5.32975,100.47796
12001371,MGC1371,Taman Alma Jaya,5.3284199999999995,100.48397
12002578,ICT0222,Kampung Sepulau,5.2928,100.524289
12002580,ICT0227,Masjid Jamek Alma Jaya,5.322216,100.47845799999999
12001381,MGG1381,AEON Gate 5,5.32132,100.47986999999999
12001685,MHK1685,Petronas Bandar Tasek Mutiara,5.285,100.49319
12002589,ICT0423,Taman Sri Alma,5.328474,100.484109
12002591,ICT0231,Kilang Ayamas,5.325418900000001,100.4859902
12002601,ICT0421,Taman Alma,5.338741000000001,100.47384100000001
12000338,MAV0338,Pulau Mutiara Towel,5.3309,100.50749
12000339,MAV0339,Bukit Teh,5.33427,100.50818000000001
12001181,MFH1181,Masjid Papan,5.38863,100.41821
12001279,MFK1279,Taman Sukun,5.31038,100.4664
12002107,M002107,Hub Nibong Tebal,5.16784,100.4783
12002328,ICT0065,Shell Simpang Empat,5.289013,100.47824399999999
12000178,MAA0178,Kampung Setol,5.3709,100.41305
12000919,MEB0919,(M2) Residensi Merbok,5.18444,100.48602
12000926,MEB0926,Taman Jawi Jaya,5.20078,100.495
12001274,MFK1274,Taman Perusahaan Usaha Jaya,5.30354,100.47298
12001486,MGV1486,(M2) Taman Seri Aman,5.2334,100.49107
12002341,ICT0078,Kampung Gambir,5.36421,100.439053
12002342,ICT0079,Kampung Padang Lalang,5.365346,100.44659300000001
12000271,MAK0271,Jalan Besar 2,5.15078,100.47204
12000940,MEF0940,Taman Harapan Baru,5.13098,100.47698000000001
12001100,MFB1100,Pusat Perniagaan Perda,5.36494,100.43456
12002220,IKY2108,Northam Hotel,5.42726713,100.32214503
12002109,M002109,Jambatan Pulau Pinang,5.356566,100.39229
12001989,IJJ1989,E-Park Kondominium,5.352093,100.30986999999999
12001883,IIG1883,(M2) Anjung Indah II,5.34949,100.25211
12000480,IBL0480,Jalan Gajah II,5.45985,100.30281
12000481,IBL0481,Jalan Gajah I,5.4623800000000005,100.30381
12000826,IDI0826,Pasar Mini,5.46216,100.28994
12001416,IGQ1416,Wawasan Open University,5.42627,100.32352
12001669,IHJ1669,Pejabat Pos Tg.Bungah,5.465269999999999,100.28159000000001
12000222,IAD0222,Pantai Shamrock,5.47495,100.2763
12000229,IAD0229,Pantai Miami,5.47766,100.26751
12000235,IAD0235,Apartmen Sri Sayang,5.47886,100.2552
12002311,ICT0044,Surau Kampung Binjai,5.281559,100.259136
12000021,I0G0021,Dewan JKKK,5.372714,100.30266
12000245,IAF0245,Kampung Sungai Ara,5.32325,100.27466
12000294,IAR0294,Taman Bukit Jambul,5.334961,100.28913
12000299,IAR0299,Taman Lip Sin,5.3424,100.29269000000001
12000306,IAR0306,The Palazzia,5.35975,100.29332
12000411,IBE0411,SK Bayan Lepas,5.29714,100.26089
12000431,IBE0431,SMK Sungai Ara,5.3194,100.27065999999999
12000567,ICA0567,Pekan Jelutong,5.389133999999999,100.31296
12000852,IDN0852,SPICE Canopy,5.32785,100.27905
12001135,IFE1135,Hadapan Desa Jelita,5.27911,100.27113
12001145,IFE1145,Kampung Permatang Damar Laut,5.2815199999999995,100.25922
12001149,IFE1149,Kampung Binjai,5.28381,100.25671
12000356,IAX0356,TM Point,5.41825,100.32823
12000726,ICR0726,Gurney Paragon,5.43463,100.31057
12001658,IHI1658,Tesco Tanjung Pinang,5.4594,100.30771999999999
12001676,IHJ1676,Grand Ocean Condominium,5.4661800000000005,100.27969
12002200,IHP1755,SK Teluk Bahang,5.452978,100.2146176
12000861,IDS0861,Shell Jalan Masjid Negeri,5.38664,100.30492
12000867,IDS0867,Hospital Lam Wah Ee,5.39392,100.30303
12000877,IDT0877,Pangsapuri Mayang,5.31841,100.28499000000001
12000570,ICA0570,(M2) Hong Leong Bank Jelutong,5.39582,100.31751
12001450,IGR1450,Padang Bola USM,5.35994,100.31049
12001452,IGR1452,SK Sg. Gelugor,5.36497,100.31097
12000005,I0C0005,Pejabat Pos Macallum,5.406042,100.33189
12000012,I0E0012,Apartment Sri Saujana,5.407129,100.33343
12001434,IGR1434,SRJK Kwang Hwa,5.33561,100.29729
12001440,IGR1440,Sungai Nibong Besar,5.3415300000000006,100.30033
12001990,IJJ1990,Pangsapuri Ocean View I,5.39961,100.32715999999999
12002016,IJU2016,SJK Li Tek,5.405869999999999,100.33352
12000825,IDI0825,Jalan Loh Poh Heng,5.46207,100.29002
12001413,IGQ1413,(M3) SK Perempuan Island,5.42349,100.32843000000001
12000518,IBN0518,Balai Polis Gertak Sanggul,5.28218,100.19328
12000521,IBN0521,Taman Pasir Belanda,5.2845699999999995,100.21943
12002301,ICT2025,Shineville Park,5.3996,100.29581
12001126,MFD1126,Masjid Permatang Tok Gelam,5.48979,100.39963
12002378,ICT0122,Taman Mak Mandin II,5.4199269999999995,100.395174
12002391,ICT035,Pekan Sg.Puyu,5.4488198,100.3975145
12000036,M0I0036,SK Tanah Liat,5.38514,100.46336
12000038,M0I0038,Klinik Kesihatan Kubang Semang,5.39703,100.46458
12000534,MBQ0534,SMK Dato Haji Ahmad Badawi,5.507008,100.42974
12001170,MFG1170,Permatang Pasir,5.42057,100.43648
12001542,MGX1542,Taman Seri Merbau,5.455008,100.44055
12001545,MGX1545,(M3) Taman Merbau Jaya,5.45655,100.44268000000001
12002352,ICT0095,Kampung Sungai Semambu,5.39205,100.464022
12000775,MCZ0775,Sungai Semambu,5.39016,100.46347
12000780,MCZ0780,Kampung Petani,5.40645,100.45915
12001175,MFG1175,Taman Ara Indah,5.41256,100.43789
12002014,IJS2014,Taman Kumbar Permai,5.29087,100.22771
12002104,IKY2104,Taman Bandar Perda,5.2918,100.22913
12000095,M0U0095,Taman Molek,5.437790000000001,100.38075
12000499,MBM0499,KEMAS Pokok Macang,5.48819,100.47298
12001514,MGX1514,Masjid Sungai Dua,5.445198,100.427986
12002620,MCK0905,TAMAN SERAI WANGI,5.5150543,100.5401127
12000493,MBM0493,Taman Gelugor Indah,5.48519,100.48454
12001513,MGX1513,Masjid Sungai Dua,5.44494,100.42854
12001531,MGX1531,Masjid Sg Lokan,5.44991,100.40849
12000143,I0Z0143,SMK Pondok Upeh Balik Pulau,5.33659,100.22010999999999
12000145,I0Z0145,Masjid Daerah Balik Pulau,5.33861,100.2222
12001968,IJH1968,PSDC,5.320034,100.29091
12002094,IKT2094,AMD,5.322736,100.29578000000001
12000373,MAY0373,Permatang Binjal,5.50275,100.39319
12002547,ICT0704,Pekan Lama Kepala Batas,5.516294,100.423654
12000400,MBB0400,Lorong Chenaam 1,5.14879,100.40978
12001475,MGT1475,SMK Sungai Acheh,5.14973,100.45936
12002098,MKW2098,(M2) Dewan JKKK Sg.Chenaam,5.144516,100.40887
12001984,IJJ1984,Jabatan Laut Wilayah Utara,5.37344,100.31519
12001986,IJJ1986,Mutiara Height,5.3882639999999995,100.31889
12000153,IAA0153,Klinik Desa Sg. Burung,5.33749,100.20715
12000155,IAA0155,Jalan Sungai Burung,5.33939,100.20737
12000158,IAA0158,Restoran,5.34334,100.20801999999999
12000163,IAA0163,Kg Sungai Burung 2,5.34975,100.20902
12000632,ICI0632,SK Pulau Betong,5.30774,100.20289
12000659,ICL0659,Kampung Terang 2,5.318309999999999,100.21105
12000738,ICV0738,SJK Yeok Hua,5.35324,100.20163000000001
12001567,IHA1567,Hospital Balik Pulau,5.35091,100.23312
12001576,IHA1576,SK Titi Teras,5.35886,100.22462
12001577,IHA1577,Dewan JKKK Titi Teras,5.3602,100.22276
12001578,IHA1578,(M3) Balai Bomba Air Putih,5.36203,100.22091999999999
12001579,IHA1579,(M1) Balai Bomba Air Putih,5.36216,100.22057
12000761,ICX0761,Surau Al Hidayah,5.38857,100.19389
12000763,ICX0763,Jalan Kuala Sg. Pinang,5.39312,100.20900999999999
